"title","hit","url","content"
"개국본 후원 동참합니다.",643,"https://www.clien.net/service/board/park/14074033?od=T31&po=8&category=&groupCd","김성태 딸 채용건   장제원 아들 음주운전건   나경원 아들 국적      등 이슈가 발생하면      그 좋아하는 “절차”에 따라서 수사하고 마무리를 지어야지      항상 뭔가 조금 끌적대다가 기다 아니다 결론도 없이 그냥 사라짐.      아님 기레기들이 담합해서 보도를 안해서 그런가요."
"검찰자한당내통-MBC가 왜이러죠??",1982,"https://www.clien.net/service/board/park/14074032?od=T31&po=8&category=&groupCd","김성태 딸 채용건   장제원 아들 음주운전건   나경원 아들 국적      등 이슈가 발생하면      그 좋아하는 “절차”에 따라서 수사하고 마무리를 지어야지      항상 뭔가 조금 끌적대다가 기다 아니다 결론도 없이 그냥 사라짐.      아님 기레기들이 담합해서 보도를 안해서 그런가요."
"검찰자한당내통 - 수사검사가 민주당 의원한테 보고했다라는 기사 뜨면 당장 대통령",1004,"https://www.clien.net/service/board/park/14074031?od=T31&po=8&category=&groupCd","김성태 딸 채용건   장제원 아들 음주운전건   나경원 아들 국적      등 이슈가 발생하면      그 좋아하는 “절차”에 따라서 수사하고 마무리를 지어야지      항상 뭔가 조금 끌적대다가 기다 아니다 결론도 없이 그냥 사라짐.      아님 기레기들이 담합해서 보도를 안해서 그런가요."
"확실히 iOS는 아이패드가 메인 업데이트네요",1153,"https://www.clien.net/service/board/park/14074030?od=T31&po=8&category=&groupCd","김성태 딸 채용건   장제원 아들 음주운전건   나경원 아들 국적      등 이슈가 발생하면      그 좋아하는 “절차”에 따라서 수사하고 마무리를 지어야지      항상 뭔가 조금 끌적대다가 기다 아니다 결론도 없이 그냥 사라짐.      아님 기레기들이 담합해서 보도를 안해서 그런가요."
"곽상도, 조국 장관 보고 '피의자' 그러며 웃어대",2007,"https://www.clien.net/service/board/park/14074029?od=T31&po=8&category=&groupCd","김성태 딸 채용건   장제원 아들 음주운전건   나경원 아들 국적      등 이슈가 발생하면      그 좋아하는 “절차”에 따라서 수사하고 마무리를 지어야지      항상 뭔가 조금 끌적대다가 기다 아니다 결론도 없이 그냥 사라짐.      아님 기레기들이 담합해서 보도를 안해서 그런가요."
"김어준공장장이 얼마를 받았다구요???",1582,"https://www.clien.net/service/board/park/14074027?od=T31&po=8&category=&groupCd","김성태 딸 채용건   장제원 아들 음주운전건   나경원 아들 국적      등 이슈가 발생하면      그 좋아하는 “절차”에 따라서 수사하고 마무리를 지어야지      항상 뭔가 조금 끌적대다가 기다 아니다 결론도 없이 그냥 사라짐.      아님 기레기들이 담합해서 보도를 안해서 그런가요."
"간만에 예전 뉴요크 사진을 보니...",563,"https://www.clien.net/service/board/park/14074025?od=T31&po=8&category=&groupCd","김성태 딸 채용건   장제원 아들 음주운전건   나경원 아들 국적      등 이슈가 발생하면      그 좋아하는 “절차”에 따라서 수사하고 마무리를 지어야지      항상 뭔가 조금 끌적대다가 기다 아니다 결론도 없이 그냥 사라짐.      아님 기레기들이 담합해서 보도를 안해서 그런가요."
"도쿄올림픽 경기장 방사능 출입금지 수준.jpg",2351,"https://www.clien.net/service/board/park/14074024?od=T31&po=8&category=&groupCd","김성태 딸 채용건   장제원 아들 음주운전건   나경원 아들 국적      등 이슈가 발생하면      그 좋아하는 “절차”에 따라서 수사하고 마무리를 지어야지      항상 뭔가 조금 끌적대다가 기다 아니다 결론도 없이 그냥 사라짐.      아님 기레기들이 담합해서 보도를 안해서 그런가요."
"드론으로 찍는 셀피 프로젝트 영상입니다.",449,"https://www.clien.net/service/board/park/14074023?od=T31&po=8&category=&groupCd","김성태 딸 채용건   장제원 아들 음주운전건   나경원 아들 국적      등 이슈가 발생하면      그 좋아하는 “절차”에 따라서 수사하고 마무리를 지어야지      항상 뭔가 조금 끌적대다가 기다 아니다 결론도 없이 그냥 사라짐.      아님 기레기들이 담합해서 보도를 안해서 그런가요."
"누가봐도 검찰이 자한당에 수사상황 보고하는 증거네요",1085,"https://www.clien.net/service/board/park/14074021?od=T31&po=8&category=&groupCd","김성태 딸 채용건   장제원 아들 음주운전건   나경원 아들 국적      등 이슈가 발생하면      그 좋아하는 “절차”에 따라서 수사하고 마무리를 지어야지      항상 뭔가 조금 끌적대다가 기다 아니다 결론도 없이 그냥 사라짐.      아님 기레기들이 담합해서 보도를 안해서 그런가요."
"검찰자한당내통 윤석열 총장을 지지합니다 (반어)",737,"https://www.clien.net/service/board/park/14074020?od=T31&po=9&category=&groupCd","김성태 딸 채용건   장제원 아들 음주운전건   나경원 아들 국적      등 이슈가 발생하면      그 좋아하는 “절차”에 따라서 수사하고 마무리를 지어야지      항상 뭔가 조금 끌적대다가 기다 아니다 결론도 없이 그냥 사라짐.      아님 기레기들이 담합해서 보도를 안해서 그런가요."
"검찰자한당내통",80,"https://www.clien.net/service/board/park/14074019?od=T31&po=9&category=&groupCd","김성태 딸 채용건   장제원 아들 음주운전건   나경원 아들 국적      등 이슈가 발생하면      그 좋아하는 “절차”에 따라서 수사하고 마무리를 지어야지      항상 뭔가 조금 끌적대다가 기다 아니다 결론도 없이 그냥 사라짐.      아님 기레기들이 담합해서 보도를 안해서 그런가요."
"박근혜 5촌 살인사건 '흉기 지문' 다시 감식",1451,"https://www.clien.net/service/board/park/14074018?od=T31&po=9&category=&groupCd","김성태 딸 채용건   장제원 아들 음주운전건   나경원 아들 국적      등 이슈가 발생하면      그 좋아하는 “절차”에 따라서 수사하고 마무리를 지어야지      항상 뭔가 조금 끌적대다가 기다 아니다 결론도 없이 그냥 사라짐.      아님 기레기들이 담합해서 보도를 안해서 그런가요."
"검찰자한당내통 - MBC 뉴스데스크 나쁘지 않네요.",1539,"https://www.clien.net/service/board/park/14074017?od=T31&po=9&category=&groupCd","김성태 딸 채용건   장제원 아들 음주운전건   나경원 아들 국적      등 이슈가 발생하면      그 좋아하는 “절차”에 따라서 수사하고 마무리를 지어야지      항상 뭔가 조금 끌적대다가 기다 아니다 결론도 없이 그냥 사라짐.      아님 기레기들이 담합해서 보도를 안해서 그런가요."
"타고난 사냥꾼의 은밀한 추적.gifv",969,"https://www.clien.net/service/board/park/14074016?od=T31&po=9&category=&groupCd","김성태 딸 채용건   장제원 아들 음주운전건   나경원 아들 국적      등 이슈가 발생하면      그 좋아하는 “절차”에 따라서 수사하고 마무리를 지어야지      항상 뭔가 조금 끌적대다가 기다 아니다 결론도 없이 그냥 사라짐.      아님 기레기들이 담합해서 보도를 안해서 그런가요."
"검찰자한당내통-나경원아들 제4저자 또!",960,"https://www.clien.net/service/board/park/14074013?od=T31&po=9&category=&groupCd","김성태 딸 채용건   장제원 아들 음주운전건   나경원 아들 국적      등 이슈가 발생하면      그 좋아하는 “절차”에 따라서 수사하고 마무리를 지어야지      항상 뭔가 조금 끌적대다가 기다 아니다 결론도 없이 그냥 사라짐.      아님 기레기들이 담합해서 보도를 안해서 그런가요."
"지금 검찰은 누구도 못 건드는 상태가됐군요",1154,"https://www.clien.net/service/board/park/14074012?od=T31&po=9&category=&groupCd","김성태 딸 채용건   장제원 아들 음주운전건   나경원 아들 국적      등 이슈가 발생하면      그 좋아하는 “절차”에 따라서 수사하고 마무리를 지어야지      항상 뭔가 조금 끌적대다가 기다 아니다 결론도 없이 그냥 사라짐.      아님 기레기들이 담합해서 보도를 안해서 그런가요."
"청와대 민정수석이 수사팀에 외압정황.gisa",1768,"https://www.clien.net/service/board/park/14074011?od=T31&po=9&category=&groupCd","김성태 딸 채용건   장제원 아들 음주운전건   나경원 아들 국적      등 이슈가 발생하면      그 좋아하는 “절차”에 따라서 수사하고 마무리를 지어야지      항상 뭔가 조금 끌적대다가 기다 아니다 결론도 없이 그냥 사라짐.      아님 기레기들이 담합해서 보도를 안해서 그런가요."
"박제 하이XX9 호.",867,"https://www.clien.net/service/board/park/14074010?od=T31&po=9&category=&groupCd","김성태 딸 채용건   장제원 아들 음주운전건   나경원 아들 국적      등 이슈가 발생하면      그 좋아하는 “절차”에 따라서 수사하고 마무리를 지어야지      항상 뭔가 조금 끌적대다가 기다 아니다 결론도 없이 그냥 사라짐.      아님 기레기들이 담합해서 보도를 안해서 그런가요."
"나이키런 하시는분 있나요?",563,"https://www.clien.net/service/board/park/14074009?od=T31&po=9&category=&groupCd","김성태 딸 채용건   장제원 아들 음주운전건   나경원 아들 국적      등 이슈가 발생하면      그 좋아하는 “절차”에 따라서 수사하고 마무리를 지어야지      항상 뭔가 조금 끌적대다가 기다 아니다 결론도 없이 그냥 사라짐.      아님 기레기들이 담합해서 보도를 안해서 그런가요."
"보자보자 하니까 이 개새*들이...",1011,"https://www.clien.net/service/board/park/14074007?od=T31&po=9&category=&groupCd","김성태 딸 채용건   장제원 아들 음주운전건   나경원 아들 국적      등 이슈가 발생하면      그 좋아하는 “절차”에 따라서 수사하고 마무리를 지어야지      항상 뭔가 조금 끌적대다가 기다 아니다 결론도 없이 그냥 사라짐.      아님 기레기들이 담합해서 보도를 안해서 그런가요."
"(속보) 대검 '윤석열 총장, 통화 몰랐다. 톻화한 검사가 보고 안 해'",5951,"https://www.clien.net/service/board/park/14074006?od=T31&po=9&category=&groupCd","김성태 딸 채용건   장제원 아들 음주운전건   나경원 아들 국적      등 이슈가 발생하면      그 좋아하는 “절차”에 따라서 수사하고 마무리를 지어야지      항상 뭔가 조금 끌적대다가 기다 아니다 결론도 없이 그냥 사라짐.      아님 기레기들이 담합해서 보도를 안해서 그런가요."
"검찰의 자한당 고자질건은 검찰도 옷벗을 각오는 했네요.",1994,"https://www.clien.net/service/board/park/14074005?od=T31&po=9&category=&groupCd","김성태 딸 채용건   장제원 아들 음주운전건   나경원 아들 국적      등 이슈가 발생하면      그 좋아하는 “절차”에 따라서 수사하고 마무리를 지어야지      항상 뭔가 조금 끌적대다가 기다 아니다 결론도 없이 그냥 사라짐.      아님 기레기들이 담합해서 보도를 안해서 그런가요."
"검찰자한당내통 - MBC가 엠병신에서 돌아오나봅니다.JPG",2025,"https://www.clien.net/service/board/park/14074004?od=T31&po=9&category=&groupCd","김성태 딸 채용건   장제원 아들 음주운전건   나경원 아들 국적      등 이슈가 발생하면      그 좋아하는 “절차”에 따라서 수사하고 마무리를 지어야지      항상 뭔가 조금 끌적대다가 기다 아니다 결론도 없이 그냥 사라짐.      아님 기레기들이 담합해서 보도를 안해서 그런가요."
"마동석이 미국에서 작은 키인 이유",1977,"https://www.clien.net/service/board/park/14074003?od=T31&po=9&category=&groupCd","김성태 딸 채용건   장제원 아들 음주운전건   나경원 아들 국적      등 이슈가 발생하면      그 좋아하는 “절차”에 따라서 수사하고 마무리를 지어야지      항상 뭔가 조금 끌적대다가 기다 아니다 결론도 없이 그냥 사라짐.      아님 기레기들이 담합해서 보도를 안해서 그런가요."
"사진 작가가 망친 일가족 사진.jpg",3609,"https://www.clien.net/service/board/park/14074002?od=T31&po=9&category=&groupCd","김성태 딸 채용건   장제원 아들 음주운전건   나경원 아들 국적      등 이슈가 발생하면      그 좋아하는 “절차”에 따라서 수사하고 마무리를 지어야지      항상 뭔가 조금 끌적대다가 기다 아니다 결론도 없이 그냥 사라짐.      아님 기레기들이 담합해서 보도를 안해서 그런가요."
"국민의명령검찰해체 - 이번 임기내 해야합니다.",257,"https://www.clien.net/service/board/park/14074000?od=T31&po=9&category=&groupCd","김성태 딸 채용건   장제원 아들 음주운전건   나경원 아들 국적      등 이슈가 발생하면      그 좋아하는 “절차”에 따라서 수사하고 마무리를 지어야지      항상 뭔가 조금 끌적대다가 기다 아니다 결론도 없이 그냥 사라짐.      아님 기레기들이 담합해서 보도를 안해서 그런가요."
"MBC 뉴스데스크 좋네요 (19:30 시작)",1458,"https://www.clien.net/service/board/park/14073999?od=T31&po=9&category=&groupCd","김성태 딸 채용건   장제원 아들 음주운전건   나경원 아들 국적      등 이슈가 발생하면      그 좋아하는 “절차”에 따라서 수사하고 마무리를 지어야지      항상 뭔가 조금 끌적대다가 기다 아니다 결론도 없이 그냥 사라짐.      아님 기레기들이 담합해서 보도를 안해서 그런가요."
"그러니까.. 어제 검사들이..",749,"https://www.clien.net/service/board/park/14073998?od=T31&po=9&category=&groupCd","김성태 딸 채용건   장제원 아들 음주운전건   나경원 아들 국적      등 이슈가 발생하면      그 좋아하는 “절차”에 따라서 수사하고 마무리를 지어야지      항상 뭔가 조금 끌적대다가 기다 아니다 결론도 없이 그냥 사라짐.      아님 기레기들이 담합해서 보도를 안해서 그런가요."
"검찰자한당내통",157,"https://www.clien.net/service/board/park/14073997?od=T31&po=9&category=&groupCd","김성태 딸 채용건   장제원 아들 음주운전건   나경원 아들 국적      등 이슈가 발생하면      그 좋아하는 “절차”에 따라서 수사하고 마무리를 지어야지      항상 뭔가 조금 끌적대다가 기다 아니다 결론도 없이 그냥 사라짐.      아님 기레기들이 담합해서 보도를 안해서 그런가요."
"대륙외노자의 저녁",541,"https://www.clien.net/service/board/park/14073996?od=T31&po=9&category=&groupCd","김성태 딸 채용건   장제원 아들 음주운전건   나경원 아들 국적      등 이슈가 발생하면      그 좋아하는 “절차”에 따라서 수사하고 마무리를 지어야지      항상 뭔가 조금 끌적대다가 기다 아니다 결론도 없이 그냥 사라짐.      아님 기레기들이 담합해서 보도를 안해서 그런가요."
"mbc뉴스보는데 양쪽모두 말 잘 전해주네요??",1181,"https://www.clien.net/service/board/park/14073995?od=T31&po=9&category=&groupCd","김성태 딸 채용건   장제원 아들 음주운전건   나경원 아들 국적      등 이슈가 발생하면      그 좋아하는 “절차”에 따라서 수사하고 마무리를 지어야지      항상 뭔가 조금 끌적대다가 기다 아니다 결론도 없이 그냥 사라짐.      아님 기레기들이 담합해서 보도를 안해서 그런가요."
"외압을 당해서 짜장면밖에 못 시켜드셨구나 오또케 ㅠㅠ",549,"https://www.clien.net/service/board/park/14073994?od=T31&po=9&category=&groupCd","김성태 딸 채용건   장제원 아들 음주운전건   나경원 아들 국적      등 이슈가 발생하면      그 좋아하는 “절차”에 따라서 수사하고 마무리를 지어야지      항상 뭔가 조금 끌적대다가 기다 아니다 결론도 없이 그냥 사라짐.      아님 기레기들이 담합해서 보도를 안해서 그런가요."
"아조씨들 신고속도 왜이리빠릅니까!.gif",1846,"https://www.clien.net/service/board/park/14073993?od=T31&po=9&category=&groupCd","김성태 딸 채용건   장제원 아들 음주운전건   나경원 아들 국적      등 이슈가 발생하면      그 좋아하는 “절차”에 따라서 수사하고 마무리를 지어야지      항상 뭔가 조금 끌적대다가 기다 아니다 결론도 없이 그냥 사라짐.      아님 기레기들이 담합해서 보도를 안해서 그런가요."
"권선동씨 말처럼 ...",742,"https://www.clien.net/service/board/park/14073992?od=T31&po=9&category=&groupCd","김성태 딸 채용건   장제원 아들 음주운전건   나경원 아들 국적      등 이슈가 발생하면      그 좋아하는 “절차”에 따라서 수사하고 마무리를 지어야지      항상 뭔가 조금 끌적대다가 기다 아니다 결론도 없이 그냥 사라짐.      아님 기레기들이 담합해서 보도를 안해서 그런가요."
"딴지펌] 철가방 완성",1304,"https://www.clien.net/service/board/park/14073991?od=T31&po=9&category=&groupCd","김성태 딸 채용건   장제원 아들 음주운전건   나경원 아들 국적      등 이슈가 발생하면      그 좋아하는 “절차”에 따라서 수사하고 마무리를 지어야지      항상 뭔가 조금 끌적대다가 기다 아니다 결론도 없이 그냥 사라짐.      아님 기레기들이 담합해서 보도를 안해서 그런가요."
"검찰자한당내통 - 검새:주광덕통화유출 전혀 사실아냐..",1344,"https://www.clien.net/service/board/park/14073990?od=T31&po=9&category=&groupCd","김성태 딸 채용건   장제원 아들 음주운전건   나경원 아들 국적      등 이슈가 발생하면      그 좋아하는 “절차”에 따라서 수사하고 마무리를 지어야지      항상 뭔가 조금 끌적대다가 기다 아니다 결론도 없이 그냥 사라짐.      아님 기레기들이 담합해서 보도를 안해서 그런가요."
"sky park.jpg",759,"https://www.clien.net/service/board/park/14073989?od=T31&po=9&category=&groupCd","김성태 딸 채용건   장제원 아들 음주운전건   나경원 아들 국적      등 이슈가 발생하면      그 좋아하는 “절차”에 따라서 수사하고 마무리를 지어야지      항상 뭔가 조금 끌적대다가 기다 아니다 결론도 없이 그냥 사라짐.      아님 기레기들이 담합해서 보도를 안해서 그런가요."
"검찰자한당내통 마봉춘(mbc) 보세요",751,"https://www.clien.net/service/board/park/14073988?od=T31&po=9&category=&groupCd","김성태 딸 채용건   장제원 아들 음주운전건   나경원 아들 국적      등 이슈가 발생하면      그 좋아하는 “절차”에 따라서 수사하고 마무리를 지어야지      항상 뭔가 조금 끌적대다가 기다 아니다 결론도 없이 그냥 사라짐.      아님 기레기들이 담합해서 보도를 안해서 그런가요."
"사람이 쓰려져도 짜장면 먹으며 11시간 압수수색 하는군요",834,"https://www.clien.net/service/board/park/14073987?od=T31&po=9&category=&groupCd","김성태 딸 채용건   장제원 아들 음주운전건   나경원 아들 국적      등 이슈가 발생하면      그 좋아하는 “절차”에 따라서 수사하고 마무리를 지어야지      항상 뭔가 조금 끌적대다가 기다 아니다 결론도 없이 그냥 사라짐.      아님 기레기들이 담합해서 보도를 안해서 그런가요."
